,tau,expected_Atrial Cardiomyocyte,expected_Ventricular Cardiomyocyte,expected_Fibroblast,expected_Endothelial cell,expected_Lymphatic Endothelial cell,expected_Mural cell,expected_Mesothelial cell,expected_Neural cell,expected_Adipocyte,expected_Myeloid,expected_Lymphoid,expected_Mast cell
TOLLIP,0.49211723,0.0029114384199037326,0.0015722174758836685,0.002929846411809379,0.004833780755144957,0.004858278859996428,0.001912393610395819,0.007142290599862698,0.0027966417205708147,0.009567573408320209,0.013182613044619046,0.0027975194008485645,0.0007925134049643071
TRAF6,0.45786494,0.026407357690142748,0.019933085607923538,0.004852945050832817,0.0032248141933206346,0.006849504523986095,0.0023710113483375083,0.0038699533088994453,0.0031612090962201728,0.01154797635027531,0.00761592018970766,0.002731259858739308,0.002222555480933614
MAPK8,0.39591798,0.2942038892294923,0.2128034490364724,0.09728388179087259,0.03640476172742977,0.07618080285525229,0.043578856803522616,0.0881313154352309,0.07998497581165098,0.24187927905717235,0.08078790384167314,0.039137068398977855,0.06021244662295659
TBK1,0.28932723,0.03731619702039356,0.0249894606045725,0.06713375844983421,0.03259282630832244,0.061331553808970804,0.021817035750038315,0.0648793676831075,0.03387703070806903,0.08628104502936507,0.08725779341985153,0.025253531723274634,0.04910583568146855
TRAF3,0.64825,0.008891847776323092,0.004000909545692136,0.08052840224861825,0.0038459406952264935,0.030678856165712864,0.0042621609037845395,0.06850424360980825,0.011278687746493847,0.23032466440627533,0.08356914432570921,0.018319982413198637,0.012546616699395795
MAP2K4,0.2845604,0.17313976596932726,0.1426765342192472,0.07931625211101997,0.017310409756365087,0.0686919465948716,0.03387076639316907,0.08055116375776089,0.06957790532777476,0.17216095726039626,0.07107428929882995,0.027389399752160745,0.043476008429632784
MAP2K6,0.7623694,0.0004318404854874618,0.000556204086008935,0.009639653795023052,0.0012995665628161477,0.0034693265513563707,0.018084720000497146,0.0007881442491976631,0.006265573203563689,0.10767385518530212,0.00253281749592836,0.010075608192295872,0.003710110832148478
TICAM1,0.5510101,0.0007005686761983761,0.0008587296006110211,0.0015549327266509432,0.002003428505054513,0.0019335351395330833,0.00017623750741412508,0.006496423085342632,0.000427076644234627,0.002524860428650022,0.006166149608535018,0.000727618044549739,0.00040819414293708124
IRF3,0.4756768,0.003628278376606351,0.002619052422434368,0.008511475851878517,0.013674926934806635,0.016288676777401485,0.004953120918994609,0.023504878342320814,0.0047749377037779655,0.013326050442786825,0.010509775097511644,0.023220954930004555,0.00453217982184353
TAB1,0.42494956,0.011300837748606763,0.017007946084213396,0.0038133423714315504,0.0013903151418717568,0.0027205128985022023,0.0030943802388571267,0.0033973034756749785,0.008541822843017336,0.013057460533890815,0.0026428684744660394,0.002084683302821915,0.002221123063590034
